,2 Yr,20 Yr,Month,Day,Year
4289,2.86,4.91,11,12,2004
4290,2.82,4.97,11,10,2004
4291,2.8,4.95,11,9,2004
4292,2.8,4.95,11,8,2004
4293,2.8,4.92,11,5,2004
4294,2.63,4.82,11,4,2004
4295,2.6,4.83,11,3,2004
4296,2.6,4.84,11,2,2004
4297,2.61,4.84,11,1,2004
4298,2.56,4.79,10,29,2004
4299,2.59,4.83,10,28,2004
4300,2.63,4.85,10,27,2004
4301,2.54,4.75,10,26,2004
4302,2.54,4.74,10,25,2004
4303,2.55,4.75,10,22,2004
4304,2.57,4.76,10,21,2004
4305,2.53,4.77,10,20,2004
4306,2.57,4.83,10,19,2004
4307,2.55,4.84,10,18,2004
4308,2.53,4.84,10,15,2004
4309,2.48,4.81,10,14,2004
4310,2.53,4.86,10,13,2004
4311,2.56,4.88,10,12,2004
4312,2.61,4.91,10,8,2004
4313,2.72,5.0,10,7,2004
4314,2.7,4.97,10,6,2004
4315,2.65,4.93,10,5,2004
4316,2.65,4.93,10,4,2004
4317,2.63,4.95,10,1,2004
4318,2.63,4.89,9,30,2004
4319,2.61,4.85,9,29,2004
4320,2.55,4.78,9,28,2004
4321,2.59,4.75,9,27,2004
4322,2.62,4.78,9,24,2004
4323,2.57,4.78,9,23,2004
4324,2.5,4.75,9,22,2004
4325,2.49,4.82,9,21,2004
4326,2.46,4.85,9,20,2004
4327,2.53,4.91,9,17,2004
4328,2.44,4.86,9,16,2004
4329,2.51,4.96,9,15,2004
4330,2.47,4.93,9,14,2004
4331,2.5,4.94,9,13,2004
4332,2.5,4.97,9,10,2004
4333,2.5,4.99,9,9,2004
4334,2.5,4.96,9,8,2004
4335,2.58,5.03,9,7,2004
4336,2.61,5.07,9,3,2004
4337,2.46,4.99,9,2,2004
4338,2.41,4.93,9,1,2004
4339,2.41,4.93,8,31,2004
4340,2.47,4.99,8,30,2004
4341,2.48,5.02,8,27,2004
4342,2.48,5.03,8,26,2004
4343,2.51,5.06,8,25,2004
4344,2.5,5.08,8,24,2004
4345,2.5,5.08,8,23,2004
4346,2.46,5.03,8,20,2004
4347,2.43,5.03,8,19,2004
4348,2.44,5.04,8,18,2004
4349,2.44,5.02,8,17,2004
4350,2.51,5.06,8,16,2004
4351,2.47,5.02,8,13,2004
4352,2.52,5.05,8,12,2004
4353,2.54,5.07,8,11,2004
4354,2.55,5.08,8,10,2004
4355,2.45,5.06,8,9,2004
4356,2.4,5.04,8,6,2004
4357,2.64,5.18,8,5,2004
4358,2.66,5.2,8,4,2004
4359,2.66,5.2,8,3,2004
4360,2.66,5.22,8,2,2004
4361,2.68,5.24,7,30,2004
4362,2.75,5.34,7,29,2004
4363,2.78,5.35,7,28,2004
4364,2.82,5.35,7,27,2004
4365,2.75,5.23,7,26,2004
4366,2.69,5.2,7,23,2004
4367,2.69,5.22,7,22,2004
4368,2.71,5.24,7,21,2004
4369,2.67,5.21,7,20,2004
4370,2.56,5.14,7,19,2004
4371,2.54,5.14,7,16,2004
4372,2.64,5.24,7,15,2004
4373,2.62,5.24,7,14,2004
4374,2.58,5.25,7,13,2004
4375,2.53,5.22,7,12,2004
4376,2.55,5.23,7,9,2004
4377,2.55,5.24,7,8,2004
4378,2.56,5.24,7,7,2004
4379,2.56,5.24,7,6,2004
4380,2.54,5.22,7,2,2004
4381,2.64,5.31,7,1,2004
4382,2.7,5.33,6,30,2004
4383,2.83,5.41,6,29,2004
4384,2.86,5.46,6,28,2004
4385,2.74,5.37,6,25,2004
4386,2.74,5.36,6,24,2004
4387,2.78,5.41,6,23,2004
4388,2.8,5.43,6,22,2004
4389,2.8,5.42,6,21,2004
4390,2.81,5.43,6,18,2004
4391,2.81,5.42,6,17,2004
4392,2.84,5.46,6,16,2004
4393,2.77,5.41,6,15,2004
4394,2.97,5.59,6,14,2004
4395,2.81,5.52,6,10,2004
4396,2.79,5.54,6,9,2004
4397,2.73,5.5,6,8,2004
4398,2.67,5.51,6,7,2004
4399,2.7,5.51,6,4,2004
4400,2.63,5.46,6,3,2004
4401,2.65,5.47,6,2,2004
4402,2.6,5.45,6,1,2004
4403,2.54,5.39,5,28,2004
4404,2.46,5.34,5,27,2004
4405,2.52,5.41,5,26,2004
4406,2.58,5.45,5,25,2004
4407,2.59,5.48,5,24,2004
4408,2.6,5.5,5,21,2004
4409,2.55,5.47,5,20,2004
4410,2.61,5.54,5,19,2004
4411,2.58,5.48,5,18,2004
4412,2.51,5.47,5,17,2004
4413,2.59,5.54,5,14,2004
4414,2.67,5.61,5,13,2004
4415,2.62,5.57,5,12,2004
4416,2.61,5.53,5,11,2004
4417,2.61,5.54,5,10,2004
4418,2.64,5.53,5,7,2004
4419,2.39,5.41,5,6,2004
4420,2.34,5.38,5,5,2004
4421,2.32,5.34,5,4,2004
4422,2.34,5.3,5,3,2004
4423,2.31,5.31,4,30,2004
4424,2.34,5.33,4,29,2004
4425,2.3,5.28,4,28,2004
4426,2.21,5.22,4,27,2004
4427,2.28,5.25,4,26,2004
4428,2.29,5.27,4,23,2004
4429,2.15,5.2,4,22,2004
4430,2.22,5.25,4,21,2004
4431,2.11,5.24,4,20,2004
4432,2.07,5.22,4,19,2004
4433,2.03,5.2,4,16,2004
4434,2.1,5.22,4,15,2004
4435,2.13,5.21,4,14,2004
4436,2.01,5.17,4,13,2004
4437,1.91,5.08,4,12,2004
4438,1.88,5.04,4,8,2004
4439,1.87,5.02,4,7,2004
4440,1.86,5.01,4,6,2004
4441,1.91,5.05,4,5,2004
4442,1.86,4.97,4,2,2004
4443,1.65,4.77,4,1,2004
4444,1.6,4.77,3,31,2004
4445,1.63,4.8,3,30,2004
4446,1.63,4.8,3,29,2004
4447,1.59,4.75,3,26,2004
4448,1.51,4.65,3,25,2004
4449,1.5,4.62,3,24,2004
4450,1.52,4.62,3,23,2004
4451,1.52,4.63,3,22,2004
4452,1.56,4.68,3,19,2004
4453,1.55,4.66,3,18,2004
4454,1.53,4.62,3,17,2004
4455,1.51,4.61,3,16,2004
4456,1.56,4.67,3,15,2004
4457,1.54,4.68,3,12,2004
4458,1.52,4.66,3,11,2004
4459,1.54,4.65,3,10,2004
4460,1.51,4.64,3,9,2004
4461,1.52,4.69,3,8,2004
4462,1.57,4.73,3,5,2004
4463,1.73,4.89,3,4,2004
4464,1.74,4.92,3,3,2004
4465,1.74,4.9,3,2,2004
4466,1.67,4.86,3,1,2004
4467,1.66,4.85,2,27,2004
4468,1.69,4.92,2,26,2004
4469,1.67,4.89,2,25,2004
4470,1.69,4.9,2,24,2004
4471,1.69,4.92,2,23,2004
4472,1.75,4.96,2,20,2004
4473,1.7,4.91,2,19,2004
4474,1.72,4.91,2,18,2004
4475,1.7,4.91,2,17,2004
4476,1.7,4.92,2,13,2004
4477,1.75,4.94,2,12,2004
4478,1.73,4.9,2,11,2004
4479,1.82,4.97,2,10,2004
4480,1.76,4.93,2,9,2004
4481,1.77,4.95,2,6,2004
4482,1.85,5.02,2,5,2004
4483,1.8,5.0,2,4,2004
4484,1.78,4.98,2,3,2004
4485,1.83,5.02,2,2,2004
4486,1.84,5.0,1,30,2004
4487,1.88,5.05,1,29,2004
4488,1.87,5.06,1,28,2004
4489,1.7,4.96,1,27,2004
4490,1.75,5.01,1,26,2004
4491,1.71,4.95,1,23,2004
4492,1.66,4.86,1,22,2004
4493,1.69,4.92,1,21,2004
4494,1.69,4.93,1,20,2004
4495,1.7,4.9,1,16,2004
4496,1.67,4.87,1,15,2004
4497,1.65,4.9,1,14,2004
4498,1.63,4.95,1,13,2004
4499,1.68,4.99,1,12,2004
4500,1.68,4.98,1,9,2004
4501,1.85,5.12,1,8,2004
4502,1.84,5.11,1,7,2004
4503,1.84,5.13,1,6,2004
4504,1.95,5.23,1,5,2004
4505,1.94,5.21,1,2,2004
4506,1.84,5.1,12,31,2003
4507,1.86,5.12,12,30,2003
4508,1.86,5.07,12,29,2003
4509,1.82,4.99,12,26,2003
4510,1.83,5.02,12,24,2003
4511,1.96,5.09,12,23,2003
4512,1.84,5.02,12,22,2003
4513,1.82,4.99,12,19,2003
4514,1.85,4.99,12,18,2003
4515,1.83,5.05,12,17,2003
4516,1.83,5.1,12,16,2003
4517,1.88,5.13,12,15,2003
4518,1.84,5.12,12,12,2003
4519,1.83,5.14,12,11,2003
4520,1.94,5.16,12,10,2003
4521,1.97,5.18,12,9,2003
4522,1.94,5.15,12,8,2003
4523,1.88,5.09,12,5,2003
4524,2.06,5.22,12,4,2003
4525,2.09,5.25,12,3,2003
4526,2.07,5.22,12,2,2003
4527,2.12,5.23,12,1,2003
4528,2.06,5.2,11,28,2003
4529,1.97,5.12,11,26,2003
4530,1.89,5.07,11,25,2003
4531,1.94,5.11,11,24,2003
4532,1.84,5.05,11,21,2003
4533,1.83,5.06,11,20,2003
4534,1.9,5.12,11,19,2003
4535,1.83,5.05,11,18,2003
4536,1.8,5.07,11,17,2003
4537,1.84,5.1,11,14,2003
4538,1.92,5.16,11,13,2003
4539,2.05,5.29,11,12,2003
4540,2.06,5.34,11,10,2003
4541,2.04,5.33,11,7,2003
4542,2.01,5.32,11,6,2003
4543,1.94,5.24,11,5,2003
4544,1.86,5.19,11,4,2003
4545,1.9,5.25,11,3,2003
4546,1.85,5.2,10,31,2003
4547,1.86,5.25,10,30,2003
4548,1.79,5.21,10,29,2003
4549,1.71,5.14,10,28,2003
4550,1.83,5.19,10,27,2003
4551,1.76,5.14,10,24,2003
4552,1.84,5.25,10,23,2003
4553,1.8,5.19,10,22,2003
4554,1.89,5.28,10,21,2003
4555,1.88,5.3,10,20,2003
4556,1.9,5.32,10,17,2003
4557,1.96,5.38,10,16,2003
4558,1.79,5.36,10,15,2003
4559,1.73,5.32,10,14,2003
4560,1.65,5.23,10,10,2003
4561,1.69,5.27,10,9,2003
4562,1.65,5.22,10,8,2003
4563,1.67,5.21,10,7,2003
4564,1.6,5.1,10,6,2003
4565,1.65,5.15,10,3,2003
4566,1.48,4.97,10,2,2003
4567,1.47,4.92,10,1,2003
4568,1.5,4.91,9,30,2003
4569,1.61,5.03,9,29,2003
4570,1.6,4.98,9,26,2003
4571,1.65,5.04,9,25,2003
4572,1.66,5.09,9,24,2003
4573,1.68,5.16,9,23,2003
4574,1.7,5.2,9,22,2003
4575,1.7,5.12,9,19,2003
4576,1.68,5.15,9,18,2003
4577,1.63,5.15,9,17,2003
4578,1.63,5.26,9,16,2003
4579,1.63,5.24,9,15,2003
4580,1.66,5.22,9,12,2003
4581,1.71,5.27,9,11,2003
4582,1.64,5.22,9,10,2003
4583,1.71,5.31,9,9,2003
4584,1.75,5.33,9,8,2003
4585,1.72,5.29,9,5,2003
4586,1.91,5.43,9,4,2003
4587,2.02,5.49,9,3,2003
4588,2.04,5.48,9,2,2003
4589,1.95,5.33,8,29,2003
4590,1.93,5.31,8,28,2003
4591,2.05,5.43,8,27,2003
4592,1.96,5.39,8,26,2003
4593,2.02,5.43,8,25,2003
4594,1.97,5.37,8,22,2003
4595,1.98,5.43,8,21,2003
4596,1.84,5.39,8,20,2003
4597,1.81,5.33,8,19,2003
4598,1.87,5.45,8,18,2003
4599,1.85,5.49,8,15,2003
4600,1.86,5.49,8,14,2003
4601,1.86,5.55,8,13,2003
4602,1.71,5.36,8,12,2003
4603,1.81,5.36,8,11,2003
4604,1.72,5.29,8,8,2003
4605,1.74,5.27,8,7,2003
4606,1.78,5.31,8,6,2003
4607,1.88,5.48,8,5,2003
4608,1.71,5.36,8,4,2003
4609,1.85,5.42,8,1,2003
4610,1.8,5.43,7,31,2003
4611,1.64,5.27,7,30,2003
4612,1.67,5.33,7,29,2003
4613,1.61,5.23,7,28,2003
4614,1.52,5.15,7,25,2003
4615,1.54,5.12,7,24,2003
4616,1.54,5.04,7,23,2003
4617,1.57,5.07,7,22,2003
4618,1.61,5.09,7,21,2003
4619,1.51,4.93,7,18,2003
4620,1.47,4.92,7,17,2003
4621,1.49,4.91,7,16,2003
4622,1.45,4.91,7,15,2003
4623,1.35,4.74,7,14,2003
4624,1.29,4.65,7,11,2003
4625,1.33,4.68,7,10,2003
4626,1.37,4.69,7,9,2003
4627,1.39,4.71,7,8,2003
4628,1.36,4.69,7,7,2003
4629,1.32,4.64,7,3,2003
4630,1.3,4.54,7,2,2003
4631,1.3,4.54,7,1,2003
4632,1.32,4.52,6,30,2003
4633,1.38,4.57,6,27,2003
4634,1.41,4.52,6,26,2003
4635,1.3,4.4,6,25,2003
4636,1.14,4.31,6,24,2003
4637,1.17,4.35,6,23,2003
4638,1.22,4.41,6,20,2003
4639,1.17,4.37,6,19,2003
4640,1.27,4.35,6,18,2003
4641,1.25,4.26,6,17,2003
4642,1.18,4.18,6,16,2003
4643,1.1,4.13,6,13,2003
4644,1.13,4.18,6,12,2003
4645,1.16,4.23,6,11,2003
4646,1.13,4.22,6,10,2003
4647,1.19,4.31,6,9,2003
4648,1.27,4.37,6,6,2003
4649,1.25,4.37,6,5,2003
4650,1.2,4.32,6,4,2003
4651,1.2,4.35,6,3,2003
4652,1.33,4.43,6,2,2003
4653,1.33,4.36,5,30,2003
4654,1.3,4.35,5,29,2003
4655,1.35,4.42,5,28,2003
4656,1.33,4.39,5,27,2003
4657,1.38,4.28,5,23,2003
4658,1.36,4.29,5,22,2003
4659,1.38,4.33,5,21,2003
4660,1.31,4.36,5,20,2003
4661,1.35,4.44,5,19,2003
4662,1.38,4.44,5,16,2003
4663,1.46,4.48,5,15,2003
4664,1.41,4.47,5,14,2003
4665,1.47,4.58,5,13,2003
4666,1.46,4.6,5,12,2003
4667,1.45,4.64,5,9,2003
4668,1.49,4.65,5,8,2003
4669,1.45,4.67,5,7,2003
4670,1.45,4.76,5,6,2003
4671,1.55,4.8,5,5,2003
4672,1.56,4.84,5,2,2003
4673,1.5,4.8,5,1,2003
4674,1.51,4.79,4,30,2003
4675,1.62,4.86,4,29,2003
4676,1.59,4.83,4,28,2003
4677,1.57,4.83,4,25,2003
4678,1.62,4.84,4,24,2003
4679,1.7,4.92,4,23,2003
4680,1.7,4.94,4,22,2003
4681,1.71,4.92,4,21,2003
4682,1.71,4.91,4,17,2003
4683,1.67,4.92,4,16,2003
4684,1.69,4.93,4,15,2003
4685,1.74,4.99,4,14,2003
4686,1.65,4.96,4,11,2003
4687,1.6,4.94,4,10,2003
4688,1.55,4.92,4,9,2003
4689,1.59,4.93,4,8,2003
4690,1.65,5.01,4,7,2003
4691,1.55,4.97,4,4,2003
4692,1.55,4.95,4,3,2003
4693,1.6,4.94,4,2,2003
4694,1.5,4.85,4,1,2003
4695,1.51,4.84,3,31,2003
4696,1.56,4.93,3,28,2003
4697,1.62,4.96,3,27,2003
4698,1.68,4.96,3,26,2003
4699,1.69,4.97,3,25,2003
4700,1.71,4.97,3,24,2003
4701,1.8,5.08,3,21,2003
4702,1.75,4.99,3,20,2003
4703,1.72,4.94,3,19,2003
4704,1.72,4.89,3,18,2003
4705,1.63,4.82,3,17,2003
4706,1.56,4.73,3,14,2003
4707,1.59,4.75,3,13,2003
4708,1.45,4.62,3,12,2003
4709,1.38,4.64,3,11,2003
4710,1.35,4.64,3,10,2003
4711,1.39,4.67,3,7,2003
4712,1.47,4.7,3,6,2003
4713,1.46,4.67,3,5,2003
4714,1.49,4.68,3,4,2003
4715,1.52,4.69,3,3,2003
4716,1.53,4.7,2,28,2003
4717,1.58,4.75,2,27,2003
4718,1.57,4.77,2,26,2003
4719,1.58,4.81,2,25,2003
4720,1.6,4.85,2,24,2003
4721,1.63,4.88,2,21,2003
4722,1.59,4.84,2,20,2003
4723,1.61,4.86,2,19,2003
4724,1.66,4.92,2,18,2003
4725,1.62,4.94,2,14,2003
4726,1.57,4.86,2,13,2003
4727,1.62,4.9,2,12,2003
4728,1.65,4.93,2,11,2003
4729,1.68,4.94,2,10,2003
4730,1.63,4.88,2,7,2003
4731,1.68,4.91,2,6,2003
4732,1.73,4.97,2,5,2003
4733,1.68,4.89,2,4,2003
4734,1.72,4.93,2,3,2003
4735,1.72,4.93,1,31,2003
4736,1.7,4.96,1,30,2003
4737,1.77,5.01,1,29,2003
4738,1.7,4.96,1,28,2003
4739,1.7,4.96,1,27,2003
4740,1.66,4.92,1,24,2003
4741,1.69,4.98,1,23,2003
4742,1.66,4.94,1,22,2003
4743,1.67,4.98,1,21,2003
4744,1.7,5.0,1,17,2003
4745,1.75,5.06,1,16,2003
4746,1.75,5.07,1,15,2003
4747,1.76,5.09,1,14,2003
4748,1.81,5.13,1,13,2003
4749,1.79,5.14,1,10,2003
4750,1.87,5.17,1,9,2003
4751,1.71,5.0,1,8,2003
4752,1.77,5.03,1,7,2003
4753,1.84,5.05,1,6,2003
4754,1.79,5.03,1,3,2003
4755,1.8,5.05,1,2,2003
4756,1.61,4.83,12,31,2002
4757,1.61,4.82,12,30,2002
4758,1.6,4.83,12,27,2002
4759,1.7,4.91,12,26,2002
4760,1.73,4.93,12,24,2002
4761,1.79,4.98,12,23,2002
4762,1.76,4.97,12,20,2002
4763,1.74,4.97,12,19,2002
4764,1.81,5.05,12,18,2002
4765,1.89,5.11,12,17,2002
4766,1.94,5.11,12,16,2002
4767,1.87,5.03,12,13,2002
4768,1.85,4.97,12,12,2002
4769,1.85,4.97,12,11,2002
4770,1.9,5.02,12,10,2002
4771,1.88,5.05,12,9,2002
4772,1.89,5.08,12,6,2002
4773,1.97,5.09,12,5,2002
4774,2.02,5.14,12,4,2002
4775,2.08,5.18,12,3,2002
4776,2.07,5.17,12,2,2002
4777,2.08,5.18,11,29,2002
4778,2.13,5.23,11,27,2002
4779,1.97,5.03,11,26,2002
4780,2.09,5.13,11,25,2002
4781,2.1,5.12,11,22,2002
4782,2.05,5.1,11,21,2002
4783,1.98,5.04,11,20,2002
4784,1.91,4.94,11,19,2002
4785,1.91,4.98,11,18,2002
4786,1.91,5.02,11,15,2002
4787,1.89,5.01,11,14,2002
4788,1.76,4.86,11,13,2002
4789,1.79,4.87,11,12,2002
4790,1.87,4.87,11,8,2002
4791,1.86,4.94,11,7,2002
4792,1.87,5.12,11,6,2002
4793,1.82,5.13,11,5,2002
4794,1.79,5.11,11,4,2002
4795,1.76,5.07,11,1,2002
4796,1.68,5.03,10,31,2002
4797,1.74,5.07,10,30,2002
4798,1.79,5.05,10,29,2002
4799,1.88,5.15,10,28,2002
4800,1.98,5.16,10,25,2002
4801,2.09,5.2,10,24,2002
4802,2.2,5.26,10,23,2002
4803,2.21,5.26,10,22,2002
4804,2.23,5.23,10,21,2002
4805,2.09,5.17,10,18,2002
4806,2.1,5.18,10,17,2002
4807,2.02,5.1,10,16,2002
4808,2.08,5.09,10,15,2002
4809,1.85,4.91,10,11,2002
4810,1.75,4.78,10,10,2002
4811,1.72,4.72,10,9,2002
4812,1.8,4.75,10,8,2002
4813,1.77,4.75,10,7,2002
4814,1.78,4.77,10,4,2002
4815,1.75,4.79,10,3,2002
4816,1.75,4.78,10,2,2002
4817,1.8,4.81,10,1,2002
4818,1.72,4.75,9,30,2002
4819,1.82,4.78,9,27,2002
4820,1.97,4.85,9,26,2002
4821,2.0,4.83,9,25,2002
4822,1.93,4.74,9,24,2002
4823,1.93,4.75,9,23,2002
4824,1.94,4.82,9,20,2002
4825,1.93,4.8,9,19,2002
4826,2.04,4.85,9,18,2002
4827,2.06,4.83,9,17,2002
4828,2.07,4.85,9,16,2002
4829,2.07,4.87,9,13,2002
4830,2.12,4.93,9,12,2002
4831,2.18,5.01,9,11,2002
4832,2.12,4.96,9,10,2002
4833,2.13,4.99,9,9,2002
4834,2.08,5.0,9,6,2002
4835,1.95,4.88,9,5,2002
4836,2.02,4.91,9,4,2002
4837,2.01,4.92,9,3,2002
4838,2.14,5.06,8,30,2002
4839,2.14,5.08,8,29,2002
4840,2.23,5.14,8,28,2002
4841,2.26,5.2,8,27,2002
4842,2.19,5.12,8,26,2002
4843,2.19,5.15,8,23,2002
4844,2.22,5.22,8,22,2002
4845,2.12,5.14,8,21,2002
4846,2.12,5.12,8,20,2002
4847,2.25,5.21,8,19,2002
4848,2.28,5.24,8,16,2002
4849,2.22,5.12,8,15,2002
4850,2.12,5.03,8,14,2002
4851,2.0,5.09,8,13,2002
4852,2.1,5.16,8,12,2002
4853,2.1,5.22,8,9,2002
4854,2.1,5.34,8,8,2002
4855,1.98,5.31,8,7,2002
4856,2.11,5.35,8,6,2002
4857,1.93,5.26,8,5,2002
4858,1.99,5.29,8,2,2002
4859,2.15,5.41,8,1,2002
4860,2.23,5.41,7,31,2002
4861,2.44,5.54,7,30,2002
4862,2.41,5.54,7,29,2002
4863,2.2,5.42,7,26,2002
4864,2.28,5.39,7,25,2002
4865,2.38,5.42,7,24,2002
4866,2.34,5.39,7,23,2002
4867,2.4,5.4,7,22,2002
4868,2.48,5.47,7,19,2002
4869,2.55,5.52,7,18,2002
4870,2.63,5.54,7,17,2002
4871,2.66,5.58,7,16,2002
4872,2.55,5.49,7,15,2002
4873,2.56,5.45,7,12,2002
4874,2.61,5.47,7,11,2002
4875,2.61,5.48,7,10,2002
4876,2.74,5.57,7,9,2002
4877,2.84,5.63,7,8,2002
4878,2.9,5.67,7,5,2002
4879,2.78,5.57,7,3,2002
4880,2.78,5.56,7,2,2002
4881,2.88,5.64,7,1,2002
4882,2.9,5.65,6,28,2002
4883,2.85,5.63,6,27,2002
4884,2.77,5.53,6,26,2002
4885,2.92,5.62,6,25,2002
4886,2.93,5.6,6,24,2002
4887,2.88,5.54,6,21,2002
4888,2.93,5.59,6,20,2002
4889,2.81,5.51,6,19,2002
4890,2.93,5.6,6,18,2002
4891,2.96,5.61,6,17,2002
4892,2.92,5.54,6,14,2002
4893,3.0,5.65,6,13,2002
4894,3.05,5.68,6,12,2002
4895,3.09,5.71,6,11,2002
4896,3.15,5.76,6,10,2002
4897,3.16,5.81,6,7,2002
4898,3.13,5.75,6,6,2002
4899,3.16,5.79,6,5,2002
4900,3.13,5.75,6,4,2002
4901,3.19,5.76,6,3,2002
4902,3.22,5.77,5,31,2002
4903,3.17,5.74,5,30,2002
4904,3.24,5.79,5,29,2002
4905,3.3,5.83,5,28,2002
4906,3.28,5.83,5,24,2002
4907,3.28,5.83,5,23,2002
4908,3.23,5.8,5,22,2002
4909,3.28,5.84,5,21,2002
4910,3.33,5.88,5,20,2002
4911,3.41,5.94,5,17,2002
4912,3.28,5.87,5,16,2002
4913,3.37,5.92,5,15,2002
4914,3.4,5.94,5,14,2002
4915,3.28,5.86,5,13,2002
4916,3.19,5.77,5,10,2002
4917,3.27,5.8,5,9,2002
4918,3.32,5.84,5,8,2002
4919,3.14,5.71,5,7,2002
4920,3.19,5.71,5,6,2002
4921,3.17,5.7,5,3,2002
4922,3.25,5.74,5,2,2002
4923,3.21,5.71,5,1,2002
4924,3.24,5.74,4,30,2002
4925,3.26,5.77,4,29,2002
4926,3.22,5.73,4,26,2002
4927,3.25,5.77,4,25,2002
4928,3.28,5.77,4,24,2002
4929,3.39,5.83,4,23,2002
4930,3.37,5.85,4,22,2002
4931,3.36,5.85,4,19,2002
4932,3.38,5.88,4,18,2002
4933,3.41,5.9,4,17,2002
4934,3.43,5.83,4,16,2002
4935,3.38,5.78,4,15,2002
4936,3.41,5.81,4,12,2002
4937,3.47,5.85,4,11,2002
4938,3.48,5.88,4,10,2002
4939,3.48,5.84,4,9,2002
4940,3.51,5.89,4,8,2002
4941,3.49,5.84,4,5,2002
4942,3.57,5.89,4,4,2002
4943,3.55,5.92,4,3,2002
4944,3.63,5.96,4,2,2002
4945,3.74,6.04,4,1,2002
4946,3.72,6.03,3,28,2002
4947,3.66,5.96,3,27,2002
4948,3.68,5.96,3,26,2002
4949,3.78,6.03,3,25,2002
4950,3.77,6.04,3,22,2002
4951,3.73,6.02,3,21,2002
4952,3.71,6.04,3,20,2002
4953,3.64,5.96,3,19,2002
4954,3.67,5.95,3,18,2002
4955,3.63,5.98,3,15,2002
4956,3.63,6.05,3,14,2002
4957,3.49,5.95,3,13,2002
4958,3.56,5.96,3,12,2002
4959,3.59,5.96,3,11,2002
4960,3.6,5.95,3,8,2002
4961,3.36,5.88,3,7,2002
4962,3.26,5.74,3,6,2002
4963,3.25,5.7,3,5,2002
4964,3.24,5.71,3,4,2002
4965,3.18,5.7,3,1,2002
4966,3.06,5.61,2,28,2002
4967,3.09,5.56,2,27,2002
4968,3.08,5.63,2,26,2002
4969,3.01,5.56,2,25,2002
4970,2.97,5.55,2,22,2002
4971,3.0,5.58,2,21,2002
4972,3.0,5.6,2,20,2002
4973,2.98,5.61,2,19,2002
4974,2.97,5.58,2,15,2002
4975,3.07,5.64,2,14,2002
4976,3.09,5.72,2,13,2002
4977,3.04,5.69,2,12,2002
4978,2.95,5.63,2,11,2002
4979,2.95,5.6,2,8,2002
4980,2.99,5.64,2,7,2002
4981,2.98,5.61,2,6,2002
4982,2.99,5.56,2,5,2002
4983,2.99,5.57,2,4,2002
4984,3.08,5.63,2,1,2002
4985,3.16,5.68,1,31,2002
4986,3.06,5.64,1,30,2002
4987,3.05,5.63,1,29,2002
4988,3.19,5.72,1,28,2002
4989,3.17,5.72,1,25,2002
4990,3.15,5.71,1,24,2002
4991,3.07,5.73,1,23,2002
4992,2.97,5.62,1,22,2002
4993,2.91,5.59,1,18,2002
4994,2.96,5.65,1,17,2002
4995,2.84,5.58,1,16,2002
4996,2.79,5.56,1,15,2002
4997,2.79,5.62,1,14,2002
4998,2.76,5.6,1,11,2002
4999,2.94,5.64,1,10,2002
5000,3.03,5.76,1,9,2002
5001,3.07,5.77,1,8,2002
5002,3.08,5.76,1,7,2002
5003,3.19,5.87,1,4,2002
5004,3.19,5.83,1,3,2002
5005,3.22,5.86,1,2,2002
5006,3.07,5.74,12,31,2001
5007,3.16,5.82,12,28,2001
5008,3.19,5.78,12,27,2001
5009,3.26,5.84,12,26,2001
5010,3.22,5.81,12,24,2001
5011,3.17,5.76,12,21,2001
5012,3.15,5.73,12,20,2001
5013,3.11,5.73,12,19,2001
5014,3.13,5.81,12,18,2001
5015,3.21,5.91,12,17,2001
5016,3.2,5.89,12,14,2001
5017,3.09,5.81,12,13,2001
5018,2.97,5.74,12,12,2001
5019,3.03,5.83,12,11,2001
5020,3.1,5.86,12,10,2001
5021,3.19,5.9,12,7,2001
5022,3.19,5.72,12,6,2001
5023,3.07,5.61,12,5,2001
5024,2.81,5.43,12,4,2001
5025,2.82,5.49,12,3,2001
5026,2.84,5.54,11,30,2001
5027,2.87,5.52,11,29,2001
5028,3.12,5.63,11,28,2001
5029,3.11,5.64,11,27,2001
5030,3.22,5.66,11,26,2001
5031,3.2,5.65,11,23,2001
5032,3.11,5.59,11,21,2001
5033,2.96,5.5,11,20,2001
5034,2.92,5.42,11,19,2001
5035,3.09,5.52,11,16,2001
5036,2.98,5.41,11,15,2001
5037,2.7,5.2,11,14,2001
5038,2.54,5.1,11,13,2001
5039,2.45,5.05,11,9,2001
5040,2.42,5.03,11,8,2001
5041,2.32,4.95,11,7,2001
5042,2.37,5.05,11,6,2001
5043,2.46,5.06,11,5,2001
5044,2.48,5.14,11,2,2001
5045,2.49,5.0,11,1,2001
5046,2.44,5.05,10,31,2001
5047,2.48,5.21,10,30,2001
5048,2.55,5.24,10,29,2001
5049,2.63,5.27,10,26,2001
5050,2.63,5.28,10,25,2001
5051,2.72,5.32,10,24,2001
5052,2.81,5.4,10,23,2001
5053,2.79,5.38,10,22,2001
5054,2.77,5.39,10,19,2001
5055,2.77,5.34,10,18,2001
5056,2.8,5.35,10,17,2001
5057,2.77,5.38,10,16,2001
5058,2.78,5.4,10,15,2001
5059,2.81,5.45,10,12,2001
5060,2.88,5.45,10,11,2001
5061,2.78,5.38,10,10,2001
5062,2.74,5.42,10,9,2001
5063,2.71,5.34,10,5,2001
5064,2.75,5.33,10,4,2001
